id;periodo;temperatura_minima;temperatura_media;temperatura_maxima;humedad;velocidad_viento;velocidad_max_viento;barometro;mm_lluvia;radiacion_solar;sonda;direccion_viento
503972;2017-10-09;7.7;11.6;4.4;0.0;13.4;29.7;0.0;3.0;0.0;136;
503973;2017-10-10;6.3;7.1;5.1;0.0;4.1;9.2;0.0;0.0;0.0;136;
503974;2017-10-11;8.7;17.2;3.9;0.0;2.9;8.1;0.0;0.0;0.0;136;
503975;2017-10-12;10.6;18.5;1.5;0.0;4.3;12.2;0.0;0.0;0.0;136;
503976;2017-10-13;11.2;15.8;3.7;0.0;6.2;13.0;0.0;0.0;0.0;136;
503977;2017-10-14;14.7;18.0;10.5;0.0;11.5;21.3;0.0;0.0;0.0;136;
503978;2017-10-15;13.8;25.1;2.0;0.0;3.1;13.4;0.0;0.0;0.0;136;
503979;2017-10-16;13.1;19.8;6.4;0.0;9.1;20.0;0.0;0.0;0.0;136;
503980;2017-10-17;9.6;12.9;6.4;0.0;11.7;22.0;0.0;4.2;0.0;136;
503981;2017-10-18;8.8;12.6;5.5;0.0;11.9;22.6;0.0;2.2;0.0;136;
503982;2017-10-19;7.8;8.3;7.0;0.0;6.6;11.4;0.0;0.0;0.0;136;
503983;2017-10-20;8.4;13.2;4.3;0.0;10.5;20.7;0.0;0.2;0.0;136;
503984;2017-10-21;9.3;16.2;0.4;0.0;6.4;14.2;0.0;0.0;0.0;136;
503985;2017-10-22;9.2;17.7;1.8;0.0;8.2;23.8;0.0;0.0;0.0;136;
503986;2017-10-23;11.8;16.2;9.1;0.0;13.5;25.3;0.0;2.2;0.0;136;
503987;2017-10-24;10.7;12.6;8.1;0.0;10.2;19.9;0.0;0.0;0.0;136;
503988;2017-10-25;10.9;13.7;8.7;0.0;9.0;19.2;0.0;0.0;0.0;136;
503989;2017-10-26;12.1;16.2;9.5;0.0;9.2;22.5;0.0;0.0;0.0;136;
503990;2017-10-27;12.1;14.8;10.3;0.0;7.2;16.5;0.0;0.0;0.0;136;
503991;2017-10-28;7.9;10.2;6.6;0.0;7.3;16.8;0.0;0.8;0.0;136;
503992;2017-10-29;6.9;9.2;4.6;0.0;11.2;20.7;0.0;5.0;0.0;136;
503993;2017-10-30;11.1;14.6;8.1;0.0;10.5;23.4;0.0;0.0;0.0;136;
503994;2017-11-01;10.9;17.3;6.5;0.0;3.8;9.4;0.0;0.0;0.0;136;
503995;2017-11-02;10.7;17.9;4.8;0.0;5.2;16.3;0.0;0.2;0.0;136;
503996;2017-11-03;12.4;15.2;9.0;0.0;9.0;20.6;0.0;0.0;0.0;136;
503997;2017-11-04;12.2;19.0;3.2;0.0;3.0;8.4;0.0;0.0;0.0;136;
503998;2017-11-05;12.4;17.4;10.3;0.0;4.7;10.0;0.0;1.2;0.0;136;
503999;2017-11-06;14.3;20.3;10.0;0.0;5.4;11.7;0.0;0.0;0.0;136;
504000;2017-11-07;13.8;18.6;10.5;0.0;7.8;20.7;0.0;1.0;0.0;136;
504001;2017-11-08;13.6;20.4;7.7;0.0;6.9;12.6;0.0;0.0;0.0;136;
504002;2017-11-09;11.6;17.8;4.1;0.0;6.9;22.2;0.0;0.0;0.0;136;
504003;2017-11-10;14.3;20.9;8.9;0.0;7.0;19.0;0.0;0.0;0.0;136;
504004;2017-11-11;14.5;20.2;4.5;0.0;13.4;30.0;0.0;0.0;0.0;136;
504005;2017-11-12;16.8;19.1;14.9;0.0;9.8;15.8;0.0;0.0;0.0;136;
504006;2017-11-13;16.3;22.9;11.4;0.0;7.7;21.0;0.0;0.0;0.0;136;
504007;2017-11-14;12.0;15.6;9.4;0.0;11.3;22.8;0.0;0.0;0.0;136;
504008;2017-11-15;11.2;13.8;9.2;0.0;14.9;26.5;0.0;0.0;0.0;136;
504009;2017-11-16;12.2;16.8;8.8;0.0;16.7;26.3;0.0;0.2;0.0;136;
504010;2017-11-17;10.9;14.4;8.4;0.0;12.2;22.6;0.0;0.0;0.0;136;
504011;2017-11-18;11.4;15.0;8.5;0.0;14.6;30.4;0.0;0.0;0.0;136;
504012;2017-11-19;11.1;15.0;8.9;0.0;15.7;25.3;0.0;0.0;0.0;136;
504013;2017-11-20;11.8;17.5;7.4;0.0;9.4;24.2;0.0;0.0;0.0;136;
504014;2017-11-21;13.2;17.8;9.3;0.0;12.3;21.8;0.0;0.0;0.0;136;
504015;2017-11-22;13.4;18.3;9.9;0.0;12.4;21.6;0.0;0.0;0.0;136;
504016;2017-11-23;13.1;18.4;9.6;0.0;8.6;19.5;0.0;0.0;0.0;136;
504017;2017-11-24;13.8;19.3;9.0;0.0;8.7;18.0;0.0;0.0;0.0;136;
504018;2017-11-25;16.3;21.8;11.4;0.0;9.0;23.3;0.0;0.0;0.0;136;
504019;2017-11-26;15.3;18.4;11.3;0.0;12.5;27.1;0.0;0.0;0.0;136;
504020;2017-11-27;15.0;26.6;3.0;0.0;4.1;11.6;0.0;0.0;0.0;136;
504021;2017-11-28;18.7;29.8;6.4;0.0;4.4;11.1;0.0;0.0;0.0;136;
504022;2017-11-29;17.4;21.3;11.6;0.0;7.9;16.5;0.0;0.0;0.0;136;
504023;2017-11-30;16.8;21.5;12.6;0.0;8.3;15.6;0.0;0.0;0.0;136;
504024;2017-12-01;16.3;27.0;5.0;0.0;3.6;12.7;0.0;0.0;0.0;136;
504025;2017-12-02;18.5;28.9;8.4;0.0;3.1;9.2;0.0;0.0;0.0;136;
504026;2017-12-03;17.9;24.6;13.9;0.0;4.7;16.0;0.0;5.8;0.0;136;
504027;2017-12-04;18.7;27.7;6.6;0.0;3.8;13.3;0.0;0.0;0.0;136;
504028;2017-12-05;19.7;30.2;8.8;0.0;5.9;17.1;0.0;0.0;0.0;136;
504029;2017-12-06;20.3;26.7;15.8;0.0;7.7;14.0;0.0;0.0;0.0;136;
504030;2017-12-07;16.6;21.8;13.0;0.0;9.4;23.0;0.0;0.0;0.0;136;
504031;2017-12-08;15.4;19.6;11.3;0.0;14.5;25.2;0.0;0.0;0.0;136;
504032;2017-12-09;14.2;15.4;12.8;0.0;16.3;24.7;0.0;0.0;0.0;136;
504033;2017-12-10;19.6;27.4;14.1;0.0;9.2;16.2;0.0;0.0;0.0;136;
504034;2017-12-11;19.2;29.7;8.1;0.0;5.4;21.0;0.0;0.0;0.0;136;
504035;2017-12-12;18.1;21.4;15.5;0.0;9.6;20.1;0.0;0.0;0.0;136;
504036;2017-12-13;16.9;20.6;14.9;0.0;13.4;29.0;0.0;0.8;0.0;136;
504037;2017-12-14;17.2;21.5;13.2;0.0;13.7;23.1;0.0;12.0;0.0;136;
504038;2017-12-15;15.6;18.6;13.3;0.0;12.5;33.9;0.0;20.8;0.0;136;
504039;2017-12-16;9.6;13.6;7.3;0.0;7.1;18.1;0.0;26.6;0.0;136;
504040;2017-12-17;12.0;17.5;7.9;0.0;10.1;17.6;0.0;0.0;0.0;136;
504041;2017-12-18;14.3;21.1;5.1;0.0;6.2;18.0;0.0;0.0;0.0;136;
504042;2017-12-19;17.0;25.0;7.7;0.0;4.7;12.1;0.0;0.0;0.0;136;
504043;2017-12-20;15.0;17.7;11.3;0.0;14.5;24.1;0.0;3.4;0.0;136;
504044;2017-12-21;13.0;17.2;9.9;0.0;14.6;22.4;0.0;4.2;0.0;136;
504045;2017-12-22;9.8;11.9;8.0;0.0;10.6;28.1;0.0;2.6;0.0;136;
504046;2017-12-23;12.0;17.0;8.4;0.0;11.7;22.8;0.0;0.0;0.0;136;
504047;2017-12-24;13.5;17.6;10.9;0.0;11.6;24.3;0.0;2.2;0.0;136;
504048;2017-12-25;17.7;20.4;13.1;0.0;19.7;31.7;0.0;0.6;0.0;136;
504049;2017-12-26;15.3;18.3;13.5;0.0;15.5;25.5;0.0;0.0;0.0;136;
504050;2017-12-27;16.1;20.4;13.5;0.0;10.4;20.6;0.0;0.0;0.0;136;
504051;2017-12-28;18.5;22.7;15.9;0.0;11.7;26.6;0.0;5.8;0.0;136;
504052;2017-12-29;15.8;18.1;8.5;0.0;9.4;24.0;0.0;26.6;0.0;136;
504053;2017-12-30;13.0;15.7;10.9;0.0;17.4;25.9;0.0;0.0;0.0;136;
504054;2017-12-31;14.0;19.0;9.7;0.0;8.0;17.2;0.0;0.0;0.0;136;
504055;2018-01-01;13.2;16.2;11.0;0.0;12.7;21.8;0.0;0.0;0.0;136;
504056;2018-01-02;15.9;19.0;12.7;0.0;13.4;25.1;0.0;0.0;0.0;136;
504057;2018-01-03;14.8;18.5;12.1;0.0;7.1;18.1;0.0;30.4;0.0;136;
504058;2018-01-04;11.3;13.0;8.1;0.0;11.9;24.1;0.0;10.4;0.0;136;
504059;2018-01-05;12.4;15.3;10.0;0.0;15.2;29.7;0.0;0.0;0.0;136;
504060;2018-01-06;14.5;17.2;11.5;0.0;8.7;17.7;0.0;0.0;0.0;136;
504061;2018-01-07;20.2;24.9;16.6;0.0;10.3;19.8;0.0;0.0;0.0;136;
504062;2018-01-08;20.1;30.2;10.4;0.0;7.3;22.0;0.0;0.0;0.0;136;
504063;2018-01-09;21.0;26.9;14.8;0.0;6.7;15.0;0.0;0.0;0.0;136;
504064;2018-01-10;20.9;29.6;9.1;0.0;5.8;18.3;0.0;0.0;0.0;136;
504065;2018-01-11;20.3;29.0;10.4;0.0;8.8;19.4;0.0;0.0;0.0;136;
504066;2018-01-12;17.2;20.7;11.5;0.0;10.1;24.3;0.0;0.0;0.0;136;
504067;2018-01-13;15.7;22.8;6.6;0.0;6.3;19.0;0.0;0.0;0.0;136;
504068;2018-01-14;17.7;27.0;6.9;0.0;4.3;11.7;0.0;0.0;0.0;136;
504069;2018-01-15;17.9;25.1;9.2;0.0;5.2;12.6;0.0;0.0;0.0;136;
504070;2018-01-16;16.7;20.1;10.2;0.0;14.5;30.0;0.0;0.0;0.0;136;
504071;2018-01-17;16.7;19.0;14.3;0.0;10.2;24.2;0.0;0.0;0.0;136;
504072;2018-01-18;18.8;22.5;15.9;0.0;10.1;21.5;0.0;0.0;0.0;136;
504073;2018-01-19;21.1;27.4;13.1;0.0;6.2;17.2;0.0;0.4;0.0;136;
504074;2018-01-20;20.8;28.8;12.6;0.0;3.5;12.4;0.0;0.0;0.0;136;
504075;2018-01-21;20.0;29.4;10.7;0.0;5.0;16.2;0.0;0.0;0.0;136;
504076;2018-01-22;18.0;22.3;10.7;0.0;11.8;24.9;0.0;0.0;0.0;136;
504077;2018-01-23;15.9;20.5;12.2;0.0;6.6;17.5;0.0;0.0;0.0;136;
504078;2018-01-24;16.5;27.5;5.1;0.0;3.0;10.7;0.0;0.0;0.0;136;
504079;2018-01-25;19.8;30.0;8.9;0.0;4.0;12.7;0.0;0.0;0.0;136;
504080;2018-01-26;18.1;22.7;14.2;0.0;10.1;23.0;0.0;0.0;0.0;136;
504081;2018-01-27;15.4;18.1;13.7;0.0;16.2;26.9;0.0;0.0;0.0;136;
504082;2018-01-28;17.4;22.0;14.6;0.0;12.3;20.4;0.0;0.0;0.0;136;
504083;2018-01-29;16.9;25.9;10.5;0.0;8.3;22.8;0.0;0.0;0.0;136;
504084;2018-01-30;13.6;18.1;10.4;0.0;16.7;29.5;0.0;1.0;0.0;136;
504085;2018-01-31;15.7;22.7;10.0;0.0;7.4;11.9;0.0;0.0;0.0;136;
504086;2018-02-01;22.0;29.7;14.2;0.0;6.4;15.2;0.0;0.0;0.0;136;
504087;2018-02-02;21.9;33.4;12.0;0.0;5.4;14.9;0.0;0.0;0.0;136;
504088;2018-02-03;22.4;30.0;12.6;0.0;7.6;18.2;0.0;0.0;0.0;136;
504089;2018-02-04;22.0;30.0;12.0;0.0;5.7;16.8;0.0;0.0;0.0;136;
504090;2018-02-05;21.9;32.1;11.0;0.0;3.8;7.6;0.0;0.0;0.0;136;
504091;2018-02-06;16.2;21.4;12.0;0.0;13.0;29.0;0.0;0.0;0.0;136;
504092;2018-02-07;17.7;21.1;15.9;0.0;15.8;29.1;0.0;0.0;0.0;136;
504093;2018-02-08;13.8;18.4;8.3;0.0;10.4;26.4;0.0;0.8;0.0;136;
504094;2018-02-09;11.2;15.0;7.7;0.0;12.9;25.0;0.0;1.0;0.0;136;
504095;2018-02-10;12.8;17.7;9.8;0.0;4.9;15.2;0.0;0.0;0.0;136;
504096;2018-02-11;13.2;22.4;2.7;0.0;4.4;15.7;0.0;0.0;0.0;136;
504097;2018-02-12;19.4;26.3;11.8;0.0;4.8;10.3;0.0;0.0;0.0;136;
504098;2018-02-13;10.2;14.4;7.8;0.0;0.9;1.5;0.0;0.0;0.0;136;
504099;2018-02-14;21.3;25.8;17.9;0.0;9.1;22.0;0.0;0.0;0.0;136;
504100;2018-02-15;21.2;29.9;11.6;0.0;6.1;19.0;0.0;0.0;0.0;136;
504101;2018-02-16;21.4;26.8;16.6;0.0;7.5;19.5;0.0;0.0;0.0;136;
504102;2018-02-17;21.7;25.6;20.0;0.0;9.5;25.1;0.0;0.0;0.0;136;
504103;2018-02-18;18.1;20.8;13.7;0.0;14.3;25.1;0.0;0.0;0.0;136;
504104;2018-02-19;14.9;19.2;9.8;0.0;6.5;15.3;0.0;0.0;0.0;136;
504105;2018-02-20;14.7;22.6;5.2;0.0;6.1;17.7;0.0;0.0;0.0;136;
504106;2018-02-21;17.0;21.6;11.6;0.0;11.3;25.4;0.0;0.4;0.0;136;
504107;2018-02-22;14.9;21.7;6.7;0.0;2.8;9.1;0.0;0.0;0.0;136;
504108;2018-02-23;17.0;27.9;6.6;0.0;1.6;5.4;0.0;0.0;0.0;136;
504109;2018-02-24;18.4;27.4;8.7;0.0;4.5;19.1;0.0;0.0;0.0;136;
504110;2018-02-25;19.3;24.9;12.5;0.0;5.2;13.8;0.0;0.0;0.0;136;
504111;2018-02-26;19.7;25.1;12.2;0.0;5.1;12.9;0.0;0.0;0.0;136;
504112;2018-02-27;17.9;27.9;8.1;0.0;4.2;13.4;0.0;0.0;0.0;136;
504113;2018-02-28;18.9;23.5;16.0;0.0;7.7;14.7;0.0;0.0;0.0;136;
504114;2010-01-01;19.5;26.2;12.0;40.0;15.5;43.5;1003.1;0.0;0.0;137;WSW
504115;2010-01-02;25.1;33.6;15.9;34.4;12.1;41.8;1002.8;0.0;0.0;137;WSW
504116;2010-01-03;24.1;29.6;16.6;46.3;6.1;33.8;1001.4;0.4;0.0;137;
504117;2010-01-04;24.5;32.4;15.8;44.9;4.8;33.8;999.7;0.0;0.0;137;SSW
504118;2010-01-05;17.0;22.0;12.0;45.6;13.9;51.5;1001.9;0.0;0.0;137;
504119;2010-01-06;17.6;24.9;11.2;36.9;13.6;40.2;1009.0;0.0;0.0;137;SW
504120;2010-01-07;20.1;29.3;8.8;32.9;7.1;33.8;1004.6;0.0;0.0;137;WSW
504121;2010-01-08;20.2;28.0;12.8;31.2;14.0;56.3;998.9;0.0;0.0;137;WSW
504122;2010-01-09;19.5;28.8;8.1;35.9;14.7;74.0;1000.8;0.0;0.0;137;WSW
504123;2010-01-10;18.9;28.8;9.2;34.5;9.5;33.8;1004.7;0.0;0.0;137;WSW
504124;2010-01-11;19.3;27.7;9.1;43.9;14.3;53.1;994.3;0.0;0.0;137;W
504125;2010-01-12;17.8;22.2;13.3;30.1;28.2;61.2;999.7;0.0;0.0;137;WSW
504126;2010-01-13;20.6;26.6;14.8;32.5;23.1;53.1;1002.5;0.0;0.0;137;WSW
504127;2010-01-14;23.4;32.2;15.2;29.2;13.1;46.7;1006.3;0.0;0.0;137;WSW
504128;2010-01-15;23.4;33.2;11.6;29.1;7.4;33.8;1004.8;0.0;0.0;137;WSW
504129;2010-01-16;23.8;31.2;14.0;35.3;8.7;46.7;998.8;0.0;0.0;137;WSW
504130;2010-01-17;22.4;27.9;14.8;25.7;17.7;54.7;1001.2;0.0;0.0;137;WSW
504131;2010-01-18;21.8;28.7;13.4;29.1;17.0;51.5;1001.7;0.0;0.0;137;W
504132;2010-01-19;21.9;29.3;13.9;31.8;12.4;45.1;1003.3;0.0;0.0;137;WSW
504133;2010-01-20;25.6;33.8;16.2;32.8;15.9;54.7;1000.3;0.0;0.0;137;WSW
504134;2010-01-21;21.6;26.8;15.7;31.6;14.2;54.7;1007.6;0.0;0.0;137;WSW
504135;2010-01-22;22.4;33.2;13.9;43.9;5.6;38.6;1006.4;0.0;0.0;137;WSW
504136;2010-01-23;22.0;31.9;13.6;41.5;8.2;35.4;1006.5;0.0;0.0;137;SW
504137;2010-01-24;23.4;31.2;13.5;25.8;12.9;53.1;1005.8;0.0;0.0;137;NW
504138;2010-01-25;24.4;36.7;10.9;33.1;5.4;37.0;1007.1;0.0;0.0;137;WSW
504139;2010-01-26;22.2;29.4;16.6;41.3;11.3;45.1;1005.0;0.0;0.0;137;WSW
504140;2010-01-27;23.0;33.8;10.7;44.4;5.2;33.8;1002.7;0.0;0.0;137;NNW
504141;2010-01-28;24.9;34.2;15.1;35.5;11.3;49.9;993.3;0.0;0.0;137;W
504142;2010-01-29;16.4;23.3;11.3;38.5;15.5;72.4;998.9;0.3;0.0;137;SW
504143;2010-01-30;14.5;22.0;5.4;31.7;8.2;35.4;1012.3;0.0;0.0;137;W
504144;2010-01-31;21.6;31.0;12.3;35.1;8.2;46.7;1004.5;0.0;0.0;137;W
504145;2010-02-01;25.5;27.7;23.3;32.3;27.0;56.3;995.9;0.0;;137;WSW
504146;2010-02-02;20.5;27.4;14.9;32.7;25.3;77.2;990.7;0.0;;137;N
504147;2010-02-03;17.8;25.2;11.1;27.8;18.2;59.5;1001.8;0.0;;137;WSW
504148;2010-02-04;16.8;25.7;10.8;44.0;8.4;33.8;1008.3;0.0;;137;SW
504149;2010-02-05;21.4;28.9;13.4;53.0;7.6;41.8;1005.8;0.0;;137;N
504150;2010-02-06;17.0;22.2;9.7;45.5;14.6;53.1;1007.2;0.0;;137;SW
504151;2010-02-07;13.0;21.3;4.9;56.9;7.7;32.2;1012.9;0.0;;137;ENE
504152;2010-02-08;11.6;18.2;5.2;61.9;5.4;32.2;1017.0;0.0;;137;
504153;2010-02-09;11.1;13.1;9.3;81.0;8.3;35.4;1015.9;4.2;;137;
504154;2010-02-10;18.1;25.1;12.2;81.9;14.7;43.5;1003.0;16.0;;137;N
504155;2010-02-11;19.6;27.2;11.7;59.8;10.1;45.1;1001.1;0.0;;137;WNW
504156;2010-02-12;17.1;24.7;10.7;59.5;8.1;49.9;1006.1;0.0;;137;WSW
504157;2010-02-13;14.7;22.8;6.9;77.2;4.6;30.6;1014.4;0.0;;137;
504158;2010-02-14;18.9;24.1;14.0;71.7;13.0;46.7;1012.8;0.0;;137;NE
504159;2010-02-15;17.7;22.6;10.6;57.8;11.4;40.2;1005.3;0.0;;137;SW
504160;2010-02-16;14.2;21.0;8.0;50.5;9.8;46.7;1012.5;0.0;;137;SW
504161;2010-02-17;13.9;23.3;6.8;56.8;7.5;29.0;1020.7;0.0;;137;WSW
504162;2010-02-18;19.9;30.7;8.7;49.5;2.4;27.4;1012.7;0.0;;137;WSW
504163;2010-02-19;20.0;31.4;11.1;48.5;6.5;27.4;1008.5;0.0;;137;S
504164;2010-02-20;17.0;25.5;7.7;61.2;7.1;35.4;1016.9;0.0;;137;ESE
504165;2010-02-21;24.6;36.0;14.8;47.1;5.0;32.2;1008.5;0.0;;137;SW
504166;2010-03-01;17.7;21.9;12.2;58.9;8.8;38.6;1010.0;0.0;;137;
504167;2010-03-02;20.3;30.7;15.7;74.4;5.0;35.4;1008.9;0.0;;137;
504168;2010-03-03;17.6;20.3;14.2;79.2;3.0;25.7;1014.5;2.4;;137;WSW
504169;2010-03-04;16.6;20.3;14.1;85.3;3.4;20.9;1017.2;0.0;;137;SSE
504170;2010-03-05;17.7;22.7;15.6;85.7;6.4;27.4;1014.4;0.0;;137;
504171;2010-03-06;19.4;27.2;15.3;78.3;2.8;22.5;1010.5;0.2;;137;NNE
504172;2010-03-07;21.8;31.7;15.8;75.7;7.0;43.5;1003.5;9.0;;137;ENE
504173;2010-03-08;16.6;21.7;10.6;58.3;3.9;25.7;1013.6;0.0;;137;
504174;2010-03-09;16.1;22.7;10.1;75.7;1.8;24.1;1013.1;0.0;;137;
504175;2010-03-10;10.8;12.8;9.2;91.3;2.4;19.3;1008.4;0.0;;137;ENE
504176;2010-03-11;15.1;21.7;6.2;46.3;14.0;49.9;1006.4;0.0;;137;ESE
504177;2010-03-12;14.0;25.2;1.4;59.0;8.0;40.2;1013.6;0.0;;137;ESE
504178;2010-03-13;19.9;29.1;8.7;52.1;5.4;33.8;1008.7;0.0;;137;N
504179;2010-03-14;20.7;28.0;13.0;49.5;3.3;25.7;1008.1;0.0;;137;WSW
504180;2010-03-15;16.4;25.9;9.9;57.5;3.4;25.7;1017.0;0.0;;137;WSW
504181;2010-03-16;17.9;28.3;10.4;56.5;5.8;29.0;1011.0;0.0;;137;ENE
504182;2010-03-17;14.3;19.8;9.2;68.5;4.9;29.0;1014.5;0.0;;137;SSE
504183;2010-03-18;16.8;25.3;8.4;68.9;7.7;35.4;1010.5;0.0;;137;
504184;2010-03-19;18.4;25.8;12.7;68.2;3.7;35.4;1003.4;0.0;;137;
504185;2010-04-01;16.4;23.7;9.2;44.2;16.6;56.3;1002.6;0.0;;137;WSW
504186;2010-04-02;12.6;19.8;8.0;41.5;18.5;51.5;1009.9;0.0;;137;WSW
504187;2010-04-03;8.9;15.3;3.9;60.6;8.0;29.0;1025.4;0.0;;137;WSW
504188;2010-04-04;12.3;20.4;2.1;53.9;10.7;41.8;1024.1;0.0;;137;N
504189;2010-04-05;18.2;26.3;11.1;43.3;15.8;43.5;1014.8;0.0;;137;N
504190;2010-04-06;19.3;28.2;9.9;45.8;7.2;38.6;1009.4;0.0;;137;WSW
504191;2010-04-07;12.4;18.9;3.9;57.3;6.4;37.0;1023.9;0.0;;137;
504192;2010-04-08;16.3;24.6;5.6;65.6;12.0;43.5;1017.6;0.0;;137;N
504193;2010-04-09;21.7;31.2;13.7;50.1;7.4;38.6;1010.7;0.0;;137;N
504194;2010-04-10;18.8;25.2;11.2;54.9;4.8;37.0;1005.8;0.0;;137;N
504195;2010-04-11;12.6;18.9;6.2;68.5;14.5;46.7;1006.0;2.6;;137;SW
504196;2010-04-12;10.7;20.4;2.2;71.8;2.9;20.9;1010.5;0.4;;137;SW
504197;2010-04-13;11.4;16.6;3.7;68.9;6.0;27.4;1023.2;0.0;;137;W
504198;2010-04-14;10.6;21.7;-0.1;67.0;1.7;22.5;1017.4;0.2;;137;W
504199;2010-04-15;12.3;24.5;3.1;66.2;3.1;24.1;1006.6;0.0;;137;N
504200;2010-04-16;14.1;22.7;3.7;52.3;5.2;27.4;999.6;0.0;;137;SW
504201;2010-04-17;16.7;22.5;10.1;40.1;8.8;32.2;999.0;0.0;;137;W
504202;2010-04-18;15.0;20.4;6.9;39.2;11.9;49.9;998.5;0.0;;137;W
504203;2010-04-19;12.4;16.1;6.9;37.7;16.8;53.1;1000.2;0.0;;137;SW
504204;2010-04-20;8.5;14.9;-0.6;43.9;12.0;43.5;1007.2;0.0;;137;WSW
504205;2010-04-21;7.1;13.5;1.3;56.4;6.0;32.2;1009.2;0.0;;137;S
504206;2010-04-22;3.5;12.3;-2.8;60.8;5.0;24.1;1019.3;0.0;;137;WSW
504207;2010-04-23;5.4;17.5;-3.8;65.1;2.9;22.5;1016.6;0.0;;137;SW
504208;2010-04-24;6.5;18.2;-2.4;66.4;3.4;25.7;1012.3;0.0;;137;SW
504209;2010-04-25;6.6;19.6;-3.1;63.2;1.8;30.6;1011.1;0.0;;137;WSW
504210;2010-04-26;9.4;20.6;-0.1;55.7;4.6;30.6;1006.4;0.0;;137;WNW
504211;2010-04-27;9.6;19.8;0.4;52.7;7.3;43.5;1007.5;0.0;;137;WSW
504212;2010-04-28;13.3;20.6;4.9;39.4;12.2;57.9;1011.4;0.0;;137;SW
504213;2010-04-29;14.7;22.2;4.2;30.3;10.0;40.2;1007.5;0.0;;137;W
504214;2010-04-30;21.6;25.5;17.2;35.8;21.6;53.1;998.4;0.0;;137;W
504215;2011-09-01;13.6;21.1;7.5;48.1;18.9;51.5;1009.8;0.0;;137;N
504216;2011-09-02;13.4;21.3;3.6;42.0;5.0;30.6;1003.7;0.0;;137;NNW
504217;2011-09-03;12.6;17.1;5.9;33.5;11.0;45.1;1004.4;0.0;;137;W
504218;2011-09-04;9.7;14.0;4.5;32.8;13.6;49.9;1005.6;0.0;;137;WNW
504219;2011-09-05;7.7;11.8;2.4;37.0;23.8;62.8;1006.9;0.0;;137;W
504220;2011-09-06;8.1;15.8;-3.7;38.9;11.2;41.8;1010.3;0.0;;137;W
504221;2011-09-07;10.7;19.3;3.3;40.4;10.0;41.8;1009.6;0.0;;137;WSW
504222;2011-09-08;10.1;20.5;2.5;47.7;10.5;51.5;1003.4;0.4;;137;WSW
504223;2011-09-09;7.9;15.8;-0.1;47.0;3.5;48.3;1000.6;1.0;;137;WSW
504224;2011-09-10;9.3;15.4;4.5;55.0;10.4;38.6;1012.1;0.0;;137;WSW
504225;2011-09-11;15.0;21.7;6.4;30.9;19.2;61.2;1005.3;0.0;;137;W
504226;2011-09-12;12.1;17.9;7.0;27.2;20.2;69.2;1010.9;0.0;;137;SW
504227;2011-09-13;9.4;16.9;-1.5;33.3;7.2;29.0;1019.4;0.0;;137;W
504228;2011-09-14;16.7;24.5;9.2;27.8;16.5;46.7;1008.5;0.0;;137;N
504229;2011-09-15;18.9;26.6;8.4;23.0;12.7;41.8;1000.6;0.0;;137;NNW
504230;2011-09-16;15.0;20.1;7.1;29.0;11.7;35.4;1006.7;0.0;;137;WSW
504231;2011-09-17;11.6;18.9;2.9;31.9;8.1;33.8;1021.0;0.0;;137;W
504232;2011-09-18;14.7;25.8;1.7;28.3;7.0;38.6;1016.7;0.0;;137;NW
504233;2011-09-19;12.3;21.6;5.7;41.8;8.4;32.2;1015.6;0.0;;137;W
504234;2011-09-20;12.1;21.2;5.1;62.9;5.6;30.6;1013.1;0.0;;137;
504235;2011-09-21;7.7;14.0;2.3;68.4;7.0;43.5;1014.2;0.0;;137;WSW
504236;2011-09-22;7.2;11.4;3.5;56.2;8.3;32.2;1025.1;0.0;;137;
504237;2011-09-23;13.4;21.6;4.0;43.3;12.5;53.1;1014.4;0.0;;137;N
504238;2011-09-24;19.1;24.1;14.6;28.8;17.6;45.1;1005.5;0.0;;137;WNW
504239;2011-09-25;14.2;21.6;3.1;30.5;10.3;43.5;1011.3;0.0;;137;N
504240;2011-09-26;10.3;17.4;3.9;52.8;7.8;35.4;1020.8;0.0;;137;
504241;2011-09-27;12.7;17.3;9.4;66.5;11.2;43.5;1012.1;0.4;;137;ENE
504242;2011-09-28;12.4;19.8;6.2;69.0;6.9;46.7;1003.5;2.2;;137;N
504243;2011-09-29;11.3;20.5;4.3;58.7;10.6;43.5;1007.3;1.6;;137;N
504244;2011-09-30;10.1;20.1;-0.1;61.7;5.4;29.0;1010.3;0.0;;137;N
504245;2011-10-01;9.7;11.7;8.2;77.8;5.6;25.7;1010.4;4.4;;137;ESE
504246;2011-10-02;9.4;13.2;6.9;84.2;3.3;19.3;1018.8;1.2;;137;
504247;2011-10-03;11.5;18.2;6.2;62.8;11.3;49.9;1014.1;0.0;;137;NE
504248;2011-10-04;16.2;22.9;6.4;43.2;7.0;41.8;1006.9;0.0;;137;N
504249;2011-10-05;14.9;22.9;6.8;52.0;7.5;29.0;1008.6;0.0;;137;N
504250;2011-10-06;11.6;16.1;9.5;82.2;12.0;38.6;1010.6;4.6;;137;
504251;2011-10-07;11.1;14.5;9.9;88.7;3.7;20.9;1017.5;6.2;;137;ESE
504252;2011-10-08;10.8;12.8;9.6;91.3;6.8;30.6;1019.3;6.2;;137;ESE
504253;2011-10-09;12.8;18.2;10.1;83.3;10.5;30.6;1010.9;0.0;;137;NE
